Referencia;Descripcion;Contenido
34393;Formón con mango de madera (6u en caja);https://media.telematel.com/assets/alfa-dyser-formon-con-mango-de-madera-6u-en-caja-34393-1403002795-b98c-md01_500.jpg
34230;Formón 6mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-6mm-con-mango-de-madera-34230-1403002796-f6e0-md01_500.jpg
34290;Formón 28mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-28mm-con-mango-de-madera-34290-1403002797-54bf-md01_500.jpg
34300;Formón 30mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-30mm-con-mango-de-madera-34300-1403002798-32e7-md01_500.jpg
34288;Formón 26mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-26mm-con-mango-de-madera-34288-1403002799-c4d1-md01_500.jpg
40984;Formón 25mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-25mm-con-mango-de-madera-40984-1403002800-8e84-md01_500.jpg
34265;Formón 22mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-22mm-con-mango-de-madera-34265-1403002801-5837-md01_500.jpg
34274;Formón 24mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-24mm-con-mango-de-madera-34274-1403002802-47bb-md01_500.jpg
40983;Formón 20mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-20mm-con-mango-de-madera-40983-1403002803-b6f1-md01_500.jpg
34253;Formón 16mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-16mm-con-mango-de-madera-34253-1403002804-7a94-md01_500.jpg
34242;Formón 14mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-14mm-con-mango-de-madera-34242-1403002805-c6ee-md01_500.jpg
46168;Flexómetro Pro con funda de goma 25mm 8m;https://media.telematel.com/assets/alfa-dyser-flexometro-pro-con-funda-de-goma-25mm-8m-46168-1403002806-77b6-md01_500.jpg
40979;Formón 10mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-10mm-con-mango-de-madera-40979-1403002807-c501-md01_500.jpg
40982;Formón 18mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-18mm-con-mango-de-madera-40982-1403002808-424f-md01_500.jpg
45174;Flexómetro Pro con funda de goma 19mm 5m;https://media.telematel.com/assets/alfa-dyser-flexometro-pro-con-funda-de-goma-19mm-5m-45174-1403002809-153d-md01_500.jpg
45173;Flexómetro Pro con funda de goma 16mm 3m;https://media.telematel.com/assets/alfa-dyser-flexometro-pro-con-funda-de-goma-16mm-3m-45173-1403002810-5ef6-md01_500.jpg
42503;Flexómetro forrado de goma con freno y clip de sujeción 19mm 5m (En blíster);https://media.telematel.com/assets/alfa-dyser-flexometro-forrado-de-goma-con-freno-y-clip-de-sujecion-19mm-5m-en-blister-42503-1403002811-3770-md01_500.jpg
40980;Formón 12mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-formon-12mm-con-mango-de-madera-40980-1403002812-32ab-md01_500.jpg
42500;Flexómetro llavero 1m;https://media.telematel.com/assets/alfa-dyser-flexometro-llavero-1m-42500-1403002813-9bf4-md01_500.jpg
43740;Flexómetro forrado de goma con freno 25mm 8m (En blíster);https://media.telematel.com/assets/alfa-dyser-flexometro-forrado-de-goma-con-freno-25mm-8m-en-blister-43740-1403002814-312f-md01_500.jpg
42501;Flexómetro forrado de goma con freno y clip de sujeción 13mm 2m (En blíster);https://media.telematel.com/assets/alfa-dyser-flexometro-forrado-de-goma-con-freno-y-clip-de-sujecion-13mm-2m-en-blister-42501-1403002815-b3f0-md01_500.jpg
42502;Flexómetro forrado de goma con freno y clip de sujeción 13mm 3m (En blíster);https://media.telematel.com/assets/alfa-dyser-flexometro-forrado-de-goma-con-freno-y-clip-de-sujecion-13mm-3m-en-blister-42502-1403002816-b82c-md01_500.jpg
42508;Flexómetro forrado de goma con freno 25mm 5m (En blíster);https://media.telematel.com/assets/alfa-dyser-flexometro-forrado-de-goma-con-freno-25mm-5m-en-blister-42508-1403002817-6f50-md01_500.jpg
44166;Esponja abrasiva grano medio 80 extra;https://media.telematel.com/assets/alfa-dyser-esponja-abrasiva-grano-medio-80-extra-44166-1403002818-6c8a-md01_500.jpg
42507;Flexómetro forrado de goma con freno 19mm 5m (En blíster);https://media.telematel.com/assets/alfa-dyser-flexometro-forrado-de-goma-con-freno-19mm-5m-en-blister-42507-1403002819-8fe4-md01_500.jpg
42506;Flexómetro forrado de goma con freno 16mm 3m (En blíster);https://media.telematel.com/assets/alfa-dyser-flexometro-forrado-de-goma-con-freno-16mm-3m-en-blister-42506-1403002820-302b-md01_500.jpg
44167;Esponja abrasiva grano grueso 60 extra;https://media.telematel.com/assets/alfa-dyser-esponja-abrasiva-grano-grueso-60-extra-44167-1403002821-5a00-md01_500.jpg
14931;Espátula de pintor de acero inoxidable pladur 150mm;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-de-acero-inoxidable-pladur-150mm-14931-1403002822-167a-md01_500.jpg
11309;Esponja abrasiva 2 granos fino/grueso;https://media.telematel.com/assets/alfa-dyser-esponja-abrasiva-2-granos-fino-grueso-11309-1403002823-e357-md01_500.jpg
44165;Esponja abrasiva grano fino 120 extra;https://media.telematel.com/assets/alfa-dyser-esponja-abrasiva-grano-fino-120-extra-44165-1403002824-084e-md01_500.jpg
40533;Espátula de pintor de acero inoxidable 100mm con mango bimaterial;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-de-acero-inoxidable-100mm-con-mango-bimaterial-40533-1403002825-b2c0-md01_500.jpg
40530;Espátula de pintor de acero inoxidable 25mm con mango bimaterial;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-de-acero-inoxidable-25mm-con-mango-bimaterial-40530-1403002826-a26e-md01_500.jpg
13091;Espátula de pintor 80mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-80mm-con-mango-de-madera-13091-1403002827-16be-md01_500.jpg
40532;Espátula de pintor de acero inoxidable 75mm con mango bimaterial;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-de-acero-inoxidable-75mm-con-mango-bimaterial-40532-1403002828-39b0-md01_500.jpg
40531;Espátula de pintor de acero inoxidable 50mm con mango bimaterial;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-de-acero-inoxidable-50mm-con-mango-bimaterial-40531-1403002829-1a87-md01_500.jpg
13087;Espátula de pintor 40mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-40mm-con-mango-de-madera-13087-1403002830-8725-md01_500.jpg
13089;Espátula de pintor 60mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-60mm-con-mango-de-madera-13089-1403002831-d9b2-md01_500.jpg
13088;Espátula de pintor 50mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-50mm-con-mango-de-madera-13088-1403002832-c4f2-md01_500.jpg
13092;Espátula de pintor 100mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-100mm-con-mango-de-madera-13092-1403002833-5990-md01_500.jpg
13090;Espátula de pintor 70mm con mango de madera;https://media.telematel.com/assets/alfa-dyser-espatula-de-pintor-70mm-con-mango-de-madera-13090-1403002834-ff5a-md01_500.jpg
42203;Escuadra de carpintero metálica 350mm;https://media.telematel.com/assets/alfa-dyser-escuadra-de-carpintero-metalica-350mm-42203-1403002835-928a-md01_500.jpg
41020;"Escofina redonda entrefina 8""";https://media.telematel.com/assets/alfa-dyser-escofina-redonda-entrefina-8--41020-1403002836-48bd-md01_500.jpg
41014;"Escofina plana entrefina 8""";https://media.telematel.com/assets/alfa-dyser-escofina-plana-entrefina-8--41014-1403002837-051f-md01_500.jpg
41019;"Escofina redonda entrefina 6""";https://media.telematel.com/assets/alfa-dyser-escofina-redonda-entrefina-6--41019-1403002838-6df9-md01_500.jpg
41021;"Escofina redonda entrefina 10""";https://media.telematel.com/assets/alfa-dyser-escofina-redonda-entrefina-10--41021-1403002839-e4bb-md01_500.jpg
41013;"Escofina plana entrefina 6""";https://media.telematel.com/assets/alfa-dyser-escofina-plana-entrefina-6--41013-1403002840-25e1-md01_500.jpg
41017;"Escofina media caña entrefina 8""";https://media.telematel.com/assets/alfa-dyser-escofina-media-cana-entrefina-8--41017-1403002841-19fa-md01_500.jpg
49362;Disco multimaterial 125mm;https://media.telematel.com/assets/alfa-dyser-disco-multimaterial-125mm-49362-1403002842-b8d7-md01_500.jpg
41018;"Escofina media caña entrefina 10""";https://media.telematel.com/assets/alfa-dyser-escofina-media-cana-entrefina-10--41018-1403002843-a154-md01_500.jpg
41016;"Escofina media caña entrefina 6""";https://media.telematel.com/assets/alfa-dyser-escofina-media-cana-entrefina-6--41016-1403002844-e865-md01_500.jpg
48783;Disco multimaterial 115mm;https://media.telematel.com/assets/alfa-dyser-disco-multimaterial-115mm-48783-1403002845-71f8-md01_500.jpg
15502;Disco laminas corindón 115mm grano 80mm;https://media.telematel.com/assets/alfa-dyser-disco-laminas-corindon-115mm-grano-80mm-15502-1403002846-2fe5-md01_500.jpg
15514;Disco laminas corindón 115mm grano 60mm;https://media.telematel.com/assets/alfa-dyser-disco-laminas-corindon-115mm-grano-60mm-15514-1403002847-5903-md01_500.jpg
15400;Disco laminas corindón 115mm grano 120mm;https://media.telematel.com/assets/alfa-dyser-disco-laminas-corindon-115mm-grano-120mm-15400-1403002848-e8fc-md01_500.jpg
46260;Disco de diamante turbo porcelánico 230mm;https://media.telematel.com/assets/alfa-dyser-disco-de-diamante-turbo-porcelanico-230mm-46260-1403002849-e4f4-md01_500.jpg
15509;Disco laminas corindón 115mm grano 40mm;https://media.telematel.com/assets/alfa-dyser-disco-laminas-corindon-115mm-grano-40mm-15509-1403002850-5400-md01_500.jpg
46907;Disco de sierra circular 180mm 24 dientes;https://media.telematel.com/assets/alfa-dyser-disco-de-sierra-circular-180mm-24-dientes-46907-1403002851-0966-md01_500.jpg
47565;Disco de diamante turbo porcelánico 115mm;https://media.telematel.com/assets/alfa-dyser-disco-de-diamante-turbo-porcelanico-115mm-47565-1403002852-d66d-md01_500.jpg
45932;Disco de diamante continuo 230mm;https://media.telematel.com/assets/alfa-dyser-disco-de-diamante-continuo-230mm-45932-1403002853-ead2-md01_500.jpg
40096;Disco de cortar madera 115mm;https://media.telematel.com/assets/alfa-dyser-disco-de-cortar-madera-115mm-40096-1403002856-5a4e-md01_500.jpg
45936;Disco de diamante turbo 230mm;https://media.telematel.com/assets/alfa-dyser-disco-de-diamante-turbo-230mm-45936-1403002857-63d8-md01_500.jpg
47596;Disco de diamante segmentado 115mm para metal;https://media.telematel.com/assets/alfa-dyser-disco-de-diamante-segmentado-115mm-para-metal-47596-1403002858-7492-md01_500.jpg
44521;Disco de cortar hierro 230mm;https://media.telematel.com/assets/alfa-dyser-disco-de-cortar-hierro-230mm-44521-1403002859-28aa-md01_500.jpg
40814;Disco de desbaste 115x6x22mm;https://media.telematel.com/assets/alfa-dyser-disco-de-desbaste-115x6x22mm-40814-1403002860-04d5-md01_500.jpg
46116;Destornillador varilla aislada boca plana 4x100mm;https://media.telematel.com/assets/alfa-dyser-destornillador-varilla-aislada-boca-plana-4x100mm-46116-1403002861-69b3-md01_500.jpg
17949;Disco de caucho 125mm velcro para taladro (En blíster);https://media.telematel.com/assets/alfa-dyser-disco-de-caucho-125mm-velcro-para-taladro-en-blister-17949-1403002862-66da-md01_500.jpg
40866;Alicate universal 180mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-universal-180mm-en-color-rojo-y-negro-en-blister-40866-1403002863-1b11-md01_500.jpg
40849;Alicate prensaojetes reforzado de metal cromado (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-prensaojetes-reforzado-de-metal-cromado-en-blister-40849-1403002864-cfd9-md01_500.jpg
40867;Alicate universal 200mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-universal-200mm-en-color-rojo-y-negro-en-blister-40867-1403002865-a567-md01_500.jpg
40855;Alicate prensaollaos de metal cromado (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-prensaollaos-de-metal-cromado-en-blister-40855-1403002866-c7bd-md01_500.jpg
40865;Alicate universal 160mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-universal-160mm-en-color-rojo-y-negro-en-blister-40865-1403002867-6f11-md01_500.jpg
40853;Alicate prensaojetes de metal cromado (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-prensaojetes-de-metal-cromado-en-blister-40853-1403002868-a301-md01_500.jpg
40758;Alicate pico de loro con mango de plástico 300mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pico-loro-mgo-plast-300mm-color-rj-ngblis--40758-1403002869-efc2-md01_500.jpg
40757;Alicate pico de loro con mango de plástico 175mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pico-loro-mgo-plast-175mm-color-rj-ngblis--40757-1403002870-3747-md01_500.jpg
45665;Alicate pico de loro botón 250mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pico-de-loro-boton-250mm-en-color-rojo-y-negro-en-blister-45665-1403002871-a418-md01_500.jpg
17438;Alicate pico de loro con mango de plástico 250mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pico-loro-mgo-plast-250mm-color-rj-ngblis--17438-1403002872-1628-md01_500.jpg
45666;Alicate pico de loro autoajustable 250mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pico-de-loro-autoajustable-250mm-en-color-rojo-y-negro-en-blister-45666-1403002873-0681-md01_500.jpg
47938;Alicate pico de loro 250mm en color rojo (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pico-de-loro-250mm-en-color-rojo-en-blister-47938-1403002874-60d5-md01_500.jpg
40870;Alicate pelacables pavonado 130mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pelacables-pavonado-130mm-en-color-rojo-y-negro-en-blister-40870-1403002875-7a79-md01_500.jpg
40850;Alicate pelacables terminales 200mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pelacables-terminales-200mm-en-color-rojo-y-negro-en-blister-40850-1403002876-256c-md01_500.jpg
40876;Alicate pelacables con mango aislado 1000V 160mm en color rojo y amarillo;https://media.telematel.com/assets/alfa-dyser-alicate-pelacables-con-mango-aislado-1000v-160mm-en-color-rojo-y-amarillo-40876-1403002877-e48c-md01_500.jpg
40859;Alicate mini de corte lateral 115mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-mini-de-corte-lateral-115mm-en-color-rojo-y-negro-en-blister-40859-1403002878-91f8-md01_500.jpg
46402;Alicate pelacables automático 170mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-pelacables-automatico-170mm-en-color-rojo-y-negro-en-blister-46402-1403002879-4362-md01_500.jpg
40864;Alicate mini de boca redonda 125mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-mini-de-boca-redonda-125mm-en-color-rojo-y-negro-en-blister-40864-1403002880-816c-md01_500.jpg
40858;Alicate mini de boca curva 125mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-mini-de-boca-curva-125mm-en-color-rojo-y-negro-en-blister-40858-1403002881-4931-md01_500.jpg
40863;Alicate mini de boca plana 120mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-mini-de-boca-plana-120mm-en-color-rojo-y-negro-en-blister-40863-1403002882-161c-md01_500.jpg
40860;Alicate mini de corte frontal 100mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-mini-de-corte-frontal-100mm-en-color-rojo-y-negro-en-blister-40860-1403002883-0b8c-md01_500.jpg
40875;Alicate de boca plana con mango aislado 1000V 160mm en color rojo y amarillo;https://media.telematel.com/assets/alfa-dyser-alicate-de-boca-plana-con-mango-aislado-1000v-160mm-en-color-rojo-y-amarillo-40875-1403002884-5b7e-md01_500.jpg
40857;Alicate mini de boca cigüeñal 120mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-mini-de-boca-ciguenal-120mm-en-color-rojo-y-negro-en-blister-40857-1403002885-7d37-md01_500.jpg
40868;Alicate de corte lateral 160mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-de-corte-lateral-160mm-en-color-rojo-y-negro-en-blister-40868-1403002886-0fe9-md01_500.jpg
44145;Alicate de corte lateral 190mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-de-corte-lateral-190mm-en-color-rojo-y-negro-en-blister-44145-1403002887-6743-md01_500.jpg
40861;Alicate de boca de aguja 150mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-de-boca-de-aguja-150mm-en-color-rojo-y-negro-en-blister-40861-1403002888-3b72-md01_500.jpg
44222;Alicate de boca cigüeñal con corte lateral 160mm en color rojo y negro (En blíster);https://media.telematel.com/assets/alfa-dyser-alicate-boca-ciguenal-ct-lat-160mm-color-rj-ngblis--44222-1403002889-b632-md01_500.jpg
33801;"Tijera para manicura de acero inoxidable 4"" (En blíster)";https://media.telematel.com/assets/alfa-dyser-tijera-para-manicura-de-acero-inoxidable-4-en-blister-33801-1403002890-7e27-md01_500.jpg
12478;Aceitera metálica con pulsador en color rojo (300ml);https://media.telematel.com/assets/alfa-dyser-aceitera-metalica-con-pulsador-en-color-rojo-300ml-12478-1403002891-de9c-md01_500.jpg
33506;"Tijera para costura 6,5"" (En blíster)";https://media.telematel.com/assets/alfa-dyser-tijera-para-costura-6-5-en-blister-33506-1403002892-dece-md01_500.jpg
33503;"Tijera para costura 5"" (En blíster)";https://media.telematel.com/assets/alfa-dyser-tijera-para-costura-5-en-blister-33503-1403002893-ad69-md01_500.jpg
33509;"Tijera modista 8"" (En blíster)";https://media.telematel.com/assets/alfa-dyser-tijera-modista-8-en-blister-33509-1403002894-0b5d-md01_500.jpg
31523;Termo jarra para líquidos de acero inoxidable 1,50l 24h;https://media.telematel.com/assets/alfa-dyser-termo-jarra-para-liquidos-de-acero-inoxidable-1-50l-24h-31523-1403002895-6dbd-md01_500.jpg
33504;"Tijera para costura 5,5"" (En blíster)";https://media.telematel.com/assets/alfa-dyser-tijera-para-costura-5-5-en-blister-33504-1403002896-0dd9-md01_500.jpg
